     ,Unnamed: 0 ,UDI   ,Product ID ,Type ,Air temperature [K] ,Process temperature [K] ,Rotational speed [rpm] ,Torque [Nm] ,Tool wear [min] ,Target ,Failure Type             ,Noise Power ,Noise    ,Difference Temperature ,Rotation per torque ,Torque per Rotation ,Tool wear per Rotation ,Tool wear per torque ,Tool wear per power
  91 ,        91 ,   92 ,L47271     ,L    ,              298.9 ,                  308.9 ,                  1830 ,       24.9 ,             35 ,     0 ,No Failure               ,    4771.77 ,1911.77  ,    5.0                , 73.49397590361446  , 0.0136065573770491 ,    0.0191256830601092 ,  1.4056224899598395 , 0.0073348044855472
  92 ,        92 ,   93 ,M14952     ,M    ,              298.9 ,                  308.9 ,                  1727 ,       27.1 ,             37 ,     0 ,No Failure               ,    4901.06 ,2041.06  ,    5.0                , 63.72693726937269  , 0.0156919513607411 ,    0.0214244354371742 ,  1.3653136531365313 , 0.0075493872754057
  93 ,        93 ,   94 ,L47273     ,L    ,              299.1 ,                  309.0 ,                  1450 ,       43.0 ,             40 ,     0 ,No Failure               ,    6529.28 ,3669.28  ,    4.949999999999989  , 33.72093023255814  , 0.0296551724137931 ,    0.0275862068965517 ,  0.9302325581395348 , 0.00612624975495
  94 ,        94 ,   95 ,L47274     ,L    ,              299.0 ,                  308.9 ,                  1622 ,       31.9 ,             42 ,     0 ,No Failure               ,    5418.39 ,2558.39  ,    4.949999999999989  , 50.84639498432602  , 0.0196670776818742 ,    0.0258939580764488 ,  1.316614420062696  , 0.007751380022479
  95 ,        95 ,   96 ,M14955     ,M    ,              299.0 ,                  309.0 ,                  1351 ,       52.2 ,             44 ,     0 ,No Failure               ,    7385.07 ,4525.07  ,    5.0                , 25.88122605363985  , 0.0386380458919319 ,    0.0325684678016284 ,  0.842911877394636  , 0.0059579665460178
  96 ,        96 ,   97 ,M14956     ,M    ,              299.0 ,                  309.0 ,                  1575 ,       35.3 ,             47 ,     0 ,No Failure               ,    5822.16 ,2962.16  ,    5.0                , 44.61756373937678  , 0.0224126984126984 ,    0.0298412698412698 ,  1.331444759206799  , 0.0080726053560877
  97 ,        97 ,   98 ,M14957     ,M    ,              298.9 ,                  308.9 ,                  1750 ,       29.9 ,             50 ,     0 ,No Failure               ,    5479.46 ,2619.46  ,    5.0                , 58.52842809364549  , 0.0170857142857142 ,    0.0285714285714285 ,  1.6722408026755853 , 0.0091249867687691
  98 ,        98 ,   99 ,L47278     ,L    ,              298.9 ,                  308.8 ,                  1529 ,       32.7 ,             53 ,     0 ,No Failure               ,    5235.81 ,2375.81  ,    4.950000000000017  , 46.75840978593272  , 0.0213865271419228 ,    0.0346631785480706 ,  1.620795107033639  , 0.0101225980316321
  99 ,        99 ,  100 ,L47279     ,L    ,              298.8 ,                  308.8 ,                  1523 ,       44.4 ,             55 ,     0 ,No Failure               ,    7081.28 ,4221.28  ,    5.0                , 34.3018018018018   , 0.0291529875246224 ,    0.036112934996717  ,  1.2387387387387387 , 0.0077669573862352
 100 ,       100 ,  101 ,L47280     ,L    ,              298.8 ,                  308.9 ,                  1852 ,       25.0 ,             57 ,     0 ,No Failure               ,    4848.52 ,1988.52  ,    5.049999999999983  , 74.08              , 0.013498920086393  ,    0.0307775377969762 ,  2.28               , 0.0117561647678054
 101 ,       101 ,  102 ,L47281     ,L    ,              298.8 ,                  308.8 ,                  1991 ,       20.7 ,             59 ,     0 ,No Failure               ,    4315.89 ,1455.89  ,    5.0                , 96.18357487922704  , 0.010396785534907  ,    0.029633350075339  ,  2.85024154589372   , 0.0136704132867149
 102 ,       102 ,  103 ,L47282     ,L    ,              298.8 ,                  308.8 ,                  1555 ,       40.6 ,             61 ,     0 ,No Failure               ,    6611.27 ,3751.27  ,    5.0                , 38.30049261083744  , 0.0261093247588424 ,    0.0392282958199356 ,  1.5024630541871922 , 0.0092266690061062
 103 ,       103 ,  104 ,M14963     ,M    ,              298.8 ,                  308.8 ,                  1441 ,       40.5 ,             63 ,     0 ,No Failure               ,    6111.5  ,3251.5   ,    5.0                , 35.58024691358025  , 0.0281054823039555 ,    0.0437196391394864 ,  1.5555555555555556 , 0.0103084349177779
 104 ,       104 ,  105 ,L47284     ,L    ,              298.8 ,                  308.7 ,                  1450 ,       43.4 ,             66 ,     0 ,No Failure               ,    6590.01 ,3730.01  ,    4.949999999999989  , 33.41013824884793  , 0.0299310344827586 ,    0.0455172413793103 ,  1.5207373271889402 , 0.0100151593093181
 105 ,       105 ,  106 ,L47285     ,L    ,              298.8 ,                  308.7 ,                  1591 ,       31.1 ,             68 ,     0 ,No Failure               ,    5181.54 ,2321.54  ,    4.949999999999989  , 51.157556270096464 , 0.0195474544311753 ,    0.042740414833438  ,  2.1864951768488745 , 0.0131235115429003
 106 ,       106 ,  107 ,L47286     ,L    ,              298.8 ,                  308.7 ,                  1445 ,       48.5 ,             70 ,     0 ,No Failure               ,    7339.02 ,4479.02  ,    4.949999999999989  , 29.79381443298969  , 0.0335640138408304 ,    0.0484429065743944 ,  1.443298969072165  , 0.009538058214857
 107 ,       107 ,  108 ,M14967     ,M    ,              298.8 ,                  308.8 ,                  1497 ,       46.8 ,             72 ,     0 ,No Failure               ,    7336.62 ,4476.62  ,    5.0                , 31.98717948717949  , 0.0312625250501002 ,    0.0480961923847695 ,  1.5384615384615383 , 0.0098137834588679
 108 ,       108 ,  109 ,H29522     ,H    ,              298.9 ,                  308.8 ,                  1621 ,       32.7 ,             75 ,     0 ,No Failure               ,    5550.85 ,2690.85  ,    4.950000000000017  , 49.57186544342508  , 0.0201727328809376 ,    0.0462677359654534 ,  2.293577981651376  , 0.0135114441932316
 109 ,       109 ,  110 ,L47289     ,L    ,              298.9 ,                  308.7 ,                  1572 ,       34.1 ,             80 ,     0 ,No Failure               ,    5613.52 ,2753.52  ,    4.900000000000006  , 46.09970674486803  , 0.0216921119592875 ,    0.0508905852417302 ,  2.3460410557184748 , 0.0142513075574683
 110 ,       110 ,  111 ,L47290     ,L    ,              298.8 ,                  308.6 ,                  1872 ,       22.5 ,             82 ,     0 ,No Failure               ,    4410.8  ,1550.8   ,    4.900000000000006  , 83.2               , 0.0120192307692307 ,    0.0438034188034188 ,  3.644444444444445  , 0.018590731840029
 111 ,       111 ,  112 ,H29525     ,H    ,              298.7 ,                  308.6 ,                  1499 ,       43.5 ,             84 ,     0 ,No Failure               ,    6828.41 ,3968.41  ,    4.950000000000017  , 34.45977011494253  , 0.0290193462308205 ,    0.0560373582388258 ,  1.9310344827586208 , 0.0123015460407327
 112 ,       112 ,  113 ,M14972     ,M    ,              298.8 ,                  308.7 ,                  1498 ,       39.5 ,             89 ,     0 ,No Failure               ,    6196.37 ,3336.37  ,    4.949999999999989  , 37.9240506329114   , 0.0263684913217623 ,    0.0594125500667556 ,  2.2531645569620253 , 0.0143632481598096
 113 ,       113 ,  114 ,M14973     ,M    ,              298.8 ,                  308.6 ,                  1486 ,       41.9 ,             92 ,     0 ,No Failure               ,    6520.21 ,3660.21  ,    4.900000000000006  , 35.4653937947494   , 0.0281965006729475 ,    0.0619111709286675 ,  2.195704057279237  , 0.0141099749854682
 114 ,       114 ,  115 ,L47294     ,L    ,              298.8 ,                  308.6 ,                  1680 ,       29.4 ,             95 ,     0 ,No Failure               ,    5172.32 ,2312.32  ,    4.900000000000006  , 57.142857142857146 , 0.0174999999999999 ,    0.056547619047619  ,  3.231292517006803  , 0.0183669997215949
 115 ,       115 ,  116 ,L47295     ,L    ,              298.8 ,                  308.6 ,                  1431 ,       45.7 ,             97 ,     0 ,No Failure               ,    6848.33 ,3988.33  ,    4.900000000000006  , 31.312910284463893 , 0.0319357092941998 ,    0.0677847658979734 ,  2.12253829321663   , 0.0141640370718116
 116 ,       116 ,  117 ,L47296     ,L    ,              298.9 ,                  308.7 ,                  1564 ,       34.1 ,             99 ,     0 ,No Failure               ,    5584.96 ,2724.96  ,    4.900000000000006  , 45.86510263929618  , 0.0218030690537084 ,    0.0632992327365729 ,  2.903225806451613  , 0.0177261788804217
 117 ,       117 ,  118 ,L47297     ,L    ,              298.8 ,                  308.6 ,                  1599 ,       33.0 ,            101 ,     0 ,No Failure               ,    5525.75 ,2665.75  ,    4.900000000000006  , 48.45454545454545  , 0.0206378986866791 ,    0.0631644777986241 ,  3.060606060606061  , 0.0182780618015654
 118 ,       118 ,  119 ,M14978     ,M    ,              298.8 ,                  308.6 ,                  1707 ,       28.1 ,            103 ,     0 ,No Failure               ,    5023.06 ,2163.06  ,    4.900000000000006  , 60.74733096085409  , 0.0164616285881663 ,    0.060339777387229  ,  3.6654804270462633 , 0.0205054289616289
 119 ,       119 ,  120 ,L47299     ,L    ,              298.7 ,                  308.5 ,                  1467 ,       40.7 ,            106 ,     0 ,No Failure               ,    6252.49 ,3392.49  ,    4.900000000000006  , 36.04422604422604  , 0.0277436946148602 ,    0.0722563053851397 ,  2.6044226044226044 , 0.0169532458268625
 120 ,       120 ,  121 ,L47300     ,L    ,              298.9 ,                  308.7 ,                  1433 ,       44.7 ,            108 ,     0 ,No Failure               ,    6707.83 ,3847.83  ,    4.900000000000006  , 32.05816554809843  , 0.0311933007676203 ,    0.0753663642707606 ,  2.416107382550336  , 0.0161005869260252
 121 ,       121 ,  122 ,L47301     ,L    ,              298.9 ,                  308.7 ,                  1558 ,       41.2 ,            110 ,     0 ,No Failure               ,    6721.92 ,3861.92  ,    4.900000000000006  , 37.81553398058252  , 0.0264441591784338 ,    0.0706033376123234 ,  2.669902912621359  , 0.0163643720841664
 122 ,       122 ,  123 ,L47302     ,L    ,              299.0 ,                  308.8 ,                  1310 ,       50.7 ,            112 ,     0 ,No Failure               ,    6955.17 ,4095.17  ,    4.900000000000006  , 25.83826429980276  , 0.0387022900763358 ,    0.0854961832061068 ,  2.2090729783037477 , 0.0161031290392614
 123 ,       123 ,  124 ,L47303     ,L    ,              298.9 ,                  308.7 ,                  1546 ,       43.4 ,            114 ,     0 ,No Failure               ,    7026.32 ,4166.32  ,    4.900000000000006  , 35.622119815668206 , 0.0280724450194049 ,    0.0737386804657179 ,  2.6267281105990783 , 0.0162247093784513
 124 ,       124 ,  125 ,L47304     ,L    ,              298.9 ,                  308.7 ,                  1727 ,       29.4 ,            116 ,     0 ,No Failure               ,    5317.02 ,2457.02  ,    4.900000000000006  , 58.74149659863946  , 0.0170237405906195 ,    0.0671685002895194 ,  3.945578231292517  , 0.0218167319287871
 125 ,       125 ,  126 ,L47305     ,L    ,              298.9 ,                  308.6 ,                  1560 ,       32.2 ,            118 ,     0 ,No Failure               ,    5260.28 ,2400.28  ,    4.850000000000023  , 48.44720496894409  , 0.0206410256410256 ,    0.0756410256410256 ,  3.664596273291925  , 0.0224322659630285
 126 ,       126 ,  127 ,L47306     ,L    ,              299.0 ,                  308.6 ,                  1329 ,       60.5 ,            120 ,     0 ,No Failure               ,    8419.94 ,5559.94  ,    4.800000000000011  , 21.96694214876033  , 0.045522949586155  ,    0.0902934537246049 ,  1.9834710743801651 , 0.0142518830300453
 127 ,       127 ,  128 ,L47307     ,L    ,              298.9 ,                  308.6 ,                  1413 ,       46.5 ,            122 ,     0 ,No Failure               ,    6880.56 ,4020.56  ,    4.850000000000023  , 30.387096774193548 , 0.0329087048832271 ,    0.0863411181882519 ,  2.6236559139784945 , 0.0177311149092515
 128 ,       128 ,  129 ,L47308     ,L    ,              299.0 ,                  308.6 ,                  1587 ,       38.6 ,            124 ,     0 ,No Failure               ,    6414.94 ,3554.94  ,    4.800000000000011  , 41.1139896373057   , 0.0243226212980466 ,    0.0781348456206679 ,  3.2124352331606216 , 0.0193298768188011
 129 ,       129 ,  130 ,L47309     ,L    ,              298.9 ,                  308.5 ,                  1559 ,       34.3 ,            126 ,     0 ,No Failure               ,    5599.75 ,2739.75  ,    4.800000000000011  , 45.45189504373178  , 0.0220012828736369 ,    0.0808210391276459 ,  3.673469387755103  , 0.0225010045091298
 130 ,       130 ,  131 ,L47310     ,L    ,              298.8 ,                  308.4 ,                  1473 ,       41.1 ,            128 ,     0 ,No Failure               ,    6339.77 ,3479.77  ,    4.799999999999983  , 35.83941605839416  , 0.0279022403258655 ,    0.086897488119484  ,  3.114355231143552  , 0.0201900068929945
 131 ,       131 ,  132 ,L47311     ,L    ,              298.8 ,                  308.4 ,                  1737 ,       27.7 ,            130 ,     0 ,No Failure               ,    5038.58 ,2178.58  ,    4.799999999999983  , 62.707581227436826 , 0.0159470351180195 ,    0.0748416810592976 ,  4.693140794223827  , 0.0258009201005045
 132 ,       132 ,  133 ,M14992     ,M    ,              298.7 ,                  308.4 ,                  1441 ,       43.2 ,            132 ,     0 ,No Failure               ,    6518.93 ,3658.93  ,    4.849999999999994  , 33.35648148148148  , 0.0299791811242192 ,    0.0916030534351145 ,  3.055555555555556  , 0.0202487217994364
 133 ,       133 ,  134 ,M14993     ,M    ,              298.7 ,                  308.4 ,                  1430 ,       49.6 ,            135 ,     0 ,No Failure               ,    7427.56 ,4567.56  ,    4.849999999999994  , 28.83064516129032  , 0.0346853146853146 ,    0.0944055944055944 ,  2.721774193548387  , 0.0181755515943324
 134 ,       134 ,  135 ,L47314     ,L    ,              298.8 ,                  308.4 ,                  1369 ,       53.0 ,            138 ,     0 ,No Failure               ,    7598.15 ,4738.15  ,    4.799999999999983  , 25.83018867924528  , 0.0387143900657414 ,    0.1008035062089116 ,  2.60377358490566   , 0.0181623158268789
